Date,Close,Volume,Dividends
2000-02-23,15.196915626525879,1178600,0.0
2000-02-24,14.307171821594238,1323200,0.0
2000-02-25,13.96906852722168,1389600,0.0
2000-02-28,13.96906852722168,1565800,0.0
2000-02-29,14.058038711547852,1388600,0.0
2000-03-01,13.755520820617676,812600,0.0
2000-03-02,13.417412757873535,576000,0.0
2000-03-03,13.96906852722168,1930400,0.0
2000-03-06,13.666545867919922,987600,0.0
2000-03-07,13.23946475982666,914200,0.0
2000-03-08,13.114893913269043,1162800,0.0
2000-03-09,12.972540855407715,969600,0.0
2000-03-10,13.29285717010498,779400,0.0
2000-03-13,13.079315185546875,736200,0.0
2000-03-14,13.097113609313965,689800,0.0
2000-03-15,14.289371490478516,1429000,0.0
2000-03-16,15.036758422851562,1427000,0.0
2000-03-17,14.253782272338867,1252000,0.0
2000-03-20,14.538501739501953,765000,0.0
2000-03-21,14.858810424804688,990800,0.0
2000-03-22,14.182607650756836,858000,0.0
2000-03-23,14.34276008605957,1004600,0.0
2000-03-24,14.396143913269043,944600,0.0
2000-03-27,14.09362506866455,548400,0.0
2000-03-28,14.16480827331543,917000,0.0
2000-03-29,14.485114097595215,787400,0.0
2000-03-30,15.125737190246582,1067000,0.0
2000-03-31,14.894412994384766,1456800,0.0
2000-04-03,15.090156555175781,1082800,0.0
2000-04-04,15.321484565734863,1803200,0.0
2000-04-05,15.001174926757812,922400,0.0
2000-04-06,15.036758422851562,948000,0.0
2000-04-07,14.823225021362305,683600,0.0
2000-04-10,14.787636756896973,1366400,0.0
2000-04-11,15.392661094665527,1175800,0.0
2000-04-12,16.264612197875977,1853600,0.0
2000-04-13,15.962105751037598,1487800,0.0
2000-04-14,15.143537521362305,1096200,0.0
2000-04-17,15.16132640838623,907400,0.0
2000-04-18,14.574090003967285,994000,0.0
2000-04-19,14.413935661315918,894800,0.0
2000-04-20,15.090156555175781,1251200,0.0
2000-04-24,15.463842391967773,1290600,0.0
2000-04-25,15.92651653289795,1272000,0.0
2000-04-26,15.481635093688965,1001000,0.0
2000-04-27,15.303683280944824,952200,0.0
2000-04-28,15.481635093688965,682200,0.0
2000-05-01,15.517228126525879,590000,0.0
2000-05-02,15.481635093688965,1210400,0.0
2000-05-03,14.983381271362305,1071000,0.0
2000-05-04,15.196915626525879,670600,0.0
2000-05-05,15.695178031921387,922400,0.0
2000-05-08,15.738190650939941,740000,0.2
2000-05-09,15.91744613647461,1150800,0.0
2000-05-10,15.648575782775879,704000,0.0
2000-05-11,16.00707244873047,440400,0.0
2000-05-12,15.80989933013916,630800,0.0
2000-05-15,16.29387664794922,676800,0.0
2000-05-16,16.24009895324707,808800,0.0
2000-05-17,15.899518966674805,402600,0.0
2000-05-18,15.899518966674805,681200,0.0
2000-05-19,15.827818870544434,556200,0.0
2000-05-22,15.827818870544434,491400,0.0
2000-05-23,15.63064956665039,942000,0.0
2000-05-24,15.774044036865234,1003800,0.0
2000-05-25,14.734393119812012,1882200,0.0
2000-05-26,14.644771575927734,650200,0.0
2000-05-30,14.877798080444336,657400,0.0
2000-05-31,14.214567184448242,1114200,0.0
2000-06-01,14.304190635681152,1843200,0.0
2000-06-02,14.340047836303711,1545800,0.0
2000-06-05,14.053235054016113,809800,0.0
2000-06-06,13.87398910522461,889600,0.0
2000-06-07,13.820216178894043,907400,0.0
2000-06-08,13.730588912963867,895800,0.0
2000-06-09,13.748515129089355,881000,0.0
2000-06-12,13.945690155029297,1074000,0.0
2000-06-13,13.605113983154297,1081400,0.0
2000-06-14,13.802290916442871,1043000,0.0
2000-06-15,13.479636192321777,771200,0.0
2000-06-16,13.36312198638916,1013800,0.0
2000-06-19,12.780558586120605,1446600,0.0
2000-06-20,12.475834846496582,1776000,0.0
2000-06-21,12.0814847946167,2302400,0.0
2000-06-22,12.332432746887207,1685000,0.0
2000-06-23,12.350360870361328,1432200,0.0
2000-06-26,12.332432746887207,1450600,0.0
2000-06-27,12.816414833068848,2625600,0.0
2000-06-28,12.991185188293457,2788800,0.0
2000-06-29,12.906039237976074,1472200,0.0
2000-06-30,12.7088623046875,1748200,0.0
2000-07-03,13.174915313720703,720600,0.0
2000-07-05,12.87018871307373,1370800,0.0
2000-07-06,12.601316452026367,1458400,0.0
2000-07-07,12.673012733459473,2083000,0.0
2000-07-10,12.51169204711914,1407800,0.0
2000-07-11,13.049440383911133,1001400,0.0
2000-07-12,12.85225772857666,940800,0.0
2000-07-13,13.174915313720703,973200,0.0
2000-07-14,12.995662689208984,883000,0.0
2000-07-17,12.601316452026367,1349000,0.0
2000-07-18,12.51169204711914,1016200,0.0
2000-07-19,12.24280834197998,887800,0.0
2000-07-20,12.0814847946167,1373400,0.0
2000-07-21,12.278661727905273,1539000,0.0
2000-07-24,12.171112060546875,1128000,0.0
2000-07-25,12.198001861572266,1421800,0.0
2000-07-26,11.88431453704834,1173400,0.0
2000-07-27,11.848456382751465,1279200,0.0
2000-07-28,11.669212341308594,1106600,0.0
2000-07-31,11.669212341308594,1831400,0.0
2000-08-01,11.68713665008545,1623800,0.0
2000-08-02,11.758835792541504,1364400,0.0
2000-08-03,11.68713665008545,1317400,0.0
2000-08-04,11.597506523132324,1115800,0.0
2000-08-07,12.099410057067871,1588600,0.0
2000-08-08,12.20617961883545,938600,0.2
2000-08-09,12.360000610351562,1616400,0.0
2000-08-10,11.961874008178711,1154000,0.0
2000-08-11,12.323808670043945,921600,0.0
2000-08-14,12.287614822387695,625600,0.0
2000-08-15,12.504775047302246,918800,0.0
2000-08-16,12.577159881591797,951000,0.0
