Date,Close,Volume,Dividends
2000-02-23,18.358661651611328,543400,0.0
2000-02-24,17.876148223876953,1013200,0.0
2000-02-25,17.738279342651367,485800,0.0
2000-02-28,17.39362144470215,606800,0.0
2000-02-29,18.266754150390625,1237000,0.0
2000-03-01,18.910106658935547,1147400,0.0
2000-03-02,18.749269485473633,1119600,0.0
2000-03-03,18.79521942138672,976800,0.0
2000-03-06,18.2437744140625,692000,0.0
2000-03-07,17.669347763061523,3306400,0.0
2000-03-08,16.313692092895508,4690800,0.0
2000-03-09,16.52049446105957,1624600,0.0
2000-03-10,16.45156478881836,1019000,0.0
2000-03-13,16.589435577392578,1283600,0.0
2000-03-14,16.313692092895508,1840800,0.0
2000-03-15,16.704307556152344,2136600,0.0
2000-03-16,18.036977767944336,1833400,0.0
2000-03-17,17.646371841430664,883600,0.0
2000-03-20,17.876148223876953,850000,0.0
2000-03-21,18.427589416503906,1335600,0.0
2000-03-22,17.968048095703125,2615200,0.0
2000-03-23,18.95606231689453,3031800,0.0
2000-03-24,19.116907119750977,818400,0.0
2000-03-27,18.31270408630371,896600,0.0
2000-03-28,18.358661651611328,683400,0.0
2000-03-29,18.2437744140625,1248000,0.0
2000-03-30,19.369638442993164,1448800,0.0
2000-03-31,19.967042922973633,1217200,0.0
2000-04-03,20.31171226501465,718400,0.0
2000-04-04,20.127893447875977,1537200,0.0
2000-04-05,19.737287521362305,520600,0.0
2000-04-06,19.691329956054688,364600,0.0
2000-04-07,20.6563663482666,867200,0.0
2000-04-10,21.57544708251953,1803200,0.0
2000-04-11,21.55246353149414,1244200,0.0
2000-04-12,21.253768920898438,1085400,0.0
2000-04-13,20.932079315185547,625800,0.0
2000-04-14,20.150867462158203,659200,0.0
2000-04-17,19.622398376464844,859000,0.0
2000-04-18,19.829191207885742,1152000,0.0
2000-04-19,19.829191207885742,370200,0.0
2000-04-20,20.10491371154785,697400,0.0
2000-04-24,20.127893447875977,1013600,0.0
2000-04-25,21.09292984008789,738800,0.0
2000-04-26,20.97804069519043,763600,0.0
2000-04-27,20.748266220092773,2119600,0.0
2000-04-28,20.44957160949707,755800,0.0
2000-05-01,20.6563663482666,658400,0.0
2000-05-02,19.967042922973633,765600,0.0
2000-05-03,19.829191207885742,1214400,0.0
