Date,Close,Volume,Dividends
2000-02-23,6.96403694152832,2994130,0.0
2000-02-24,6.831180095672607,2940842,0.0
2000-02-25,6.809032440185547,1538482,0.0
2000-02-28,6.952964782714844,1354877,0.0
2000-02-29,7.229757308959961,3825100,0.0
2000-03-01,7.340470314025879,3342346,0.0
2000-03-02,7.1522536277771,2038119,0.0
2000-03-03,7.085824489593506,2355206,0.0
2000-03-06,7.107967853546143,2738244,0.0
2000-03-07,6.698318958282471,2554112,0.0
2000-03-08,6.576530456542969,2385280,0.0
2000-03-09,6.731534957885742,2324606,0.0
2000-03-10,6.809032440185547,1293148,0.0
2000-03-13,6.654031276702881,2291367,0.0
2000-03-14,6.654031276702881,3006265,0.0
2000-03-15,6.919749736785889,4955219,0.0
2000-03-16,7.694760799407959,4577458,0.0
2000-03-17,7.694760799407959,3301721,0.0
2000-03-20,7.628330707550049,2466530,0.0
2000-03-21,7.739047050476074,1884587,0.0
2000-03-22,7.528690338134766,1597045,0.0
2000-03-23,7.550833702087402,2626920,0.0
2000-03-24,7.318328857421875,1664050,0.0
2000-03-27,7.672622203826904,3090681,0.0
2000-03-28,7.8497633934021,2456506,0.0
2000-03-29,8.372966766357422,2707116,0.002843
2000-03-30,8.871356010437012,4257204,0.0
2000-03-31,9.037487030029297,3118116,0.0
2000-04-03,9.14824104309082,3124447,0.0
2000-04-04,9.303295135498047,4155905,0.0
2000-04-05,9.469428062438965,1842907,0.0
2000-04-06,9.425125122070312,1621315,0.0
2000-04-07,9.170391082763672,1390754,0.0
2000-04-10,9.092865943908691,1147530,0.0
2000-04-11,9.19253921508789,1025127,0.0
2000-04-12,8.982107162475586,1517378,0.0
2000-04-13,9.159316062927246,1463562,0.0
2000-04-14,8.516946792602539,1106377,0.0
2000-04-17,8.827055931091309,2273956,0.0
2000-04-18,8.73845386505127,1467256,0.0
2000-04-19,9.092865943908691,2345182,0.0
2000-04-20,9.380824089050293,1642946,0.0
2000-04-24,9.469428062438965,1455648,0.0
2000-04-25,9.735228538513184,2073996,0.0
2000-04-26,9.912434577941895,2547780,0.0
2000-04-27,10.100722312927246,1590186,0.0
