Date,Close,Volume,Dividends
2006-01-26,44.0,13218600,0.0
2006-01-27,42.20000076293945,1150800,0.0
2006-01-30,44.79999923706055,735800,0.0
2006-01-31,47.52000045776367,1111200,0.0
2006-02-01,46.560001373291016,606700,0.0
2006-02-02,44.75,401500,0.0
2006-02-03,46.54999923706055,245300,0.0
2006-02-06,47.709999084472656,349800,0.0
2006-02-07,46.279998779296875,267200,0.0
2006-02-08,45.7400016784668,174400,0.0
2006-02-09,44.04999923706055,220300,0.0
2006-02-10,42.310001373291016,375500,0.0
2006-02-13,41.47999954223633,199100,0.0
2006-02-14,43.0,197900,0.0
2006-02-15,42.70000076293945,98100,0.0
2006-02-16,44.45000076293945,293000,0.0
2006-02-17,43.849998474121094,138000,0.0
2006-02-21,43.099998474121094,68100,0.0
2006-02-22,43.869998931884766,95900,0.0
2006-02-23,45.79999923706055,249300,0.0
2006-02-24,46.66999816894531,138300,0.0
2006-02-27,46.529998779296875,100800,0.0
2006-02-28,45.599998474121094,87500,0.0
2006-03-01,45.5,190100,0.0
2006-03-02,45.75,229000,0.0
2006-03-03,45.47999954223633,89100,0.0
2006-03-06,45.790000915527344,168900,0.0
2006-03-07,45.0,328300,0.0
2006-03-08,42.5,306600,0.0
2006-03-09,41.459999084472656,161500,0.0
2006-03-10,42.11000061035156,313900,0.0
2006-03-13,43.40999984741211,190400,0.0
2006-03-14,48.70000076293945,1255800,0.0
2006-03-15,52.0099983215332,1142100,0.0
2006-03-16,55.04999923706055,1697700,0.0
2006-03-17,53.86000061035156,396200,0.0
2006-03-20,50.09000015258789,863500,0.0
2006-03-21,52.0,360400,0.0
2006-03-22,54.79999923706055,579300,0.0
2006-03-23,53.880001068115234,505500,0.0
2006-03-24,54.5099983215332,277000,0.0
2006-03-27,54.09000015258789,220900,0.0
2006-03-28,53.20000076293945,175600,0.0
2006-03-29,53.93000030517578,148000,0.0
2006-03-30,55.40999984741211,209400,0.0
2006-03-31,55.38999938964844,770400,0.0
2006-04-03,56.97999954223633,370100,0.0
2006-04-04,57.0,167400,0.0
2006-04-05,57.150001525878906,99300,0.0
2006-04-06,55.5,301700,0.0
2006-04-07,54.650001525878906,221100,0.0
2006-04-10,53.72999954223633,338100,0.0
2006-04-11,54.599998474121094,359400,0.0
2006-04-12,54.04999923706055,212800,0.0
2006-04-13,53.02000045776367,148100,0.0
2006-04-17,54.06999969482422,99700,0.0
2006-04-18,53.91999816894531,104200,0.0
2006-04-19,54.0,150500,0.0
2006-04-20,53.15999984741211,99400,0.0
2006-04-21,53.400001525878906,119100,0.0
2006-04-24,53.310001373291016,166900,0.0
2006-04-25,52.150001525878906,315500,0.0
2006-04-26,51.099998474121094,166200,0.0
2006-04-27,50.779998779296875,813000,0.0
2006-04-28,52.189998626708984,159600,0.0
2006-05-01,51.650001525878906,154900,0.0
2006-05-02,54.560001373291016,680100,0.0
2006-05-03,55.0099983215332,204800,0.0
2006-05-04,55.61000061035156,194200,0.0
2006-05-05,56.900001525878906,163800,0.0
2006-05-08,59.27000045776367,782100,0.0
2006-05-09,67.05000305175781,2515400,0.0
2006-05-10,64.8499984741211,518900,0.0
2006-05-11,64.19999694824219,322700,0.0
2006-05-12,63.27000045776367,268400,0.0
2006-05-15,62.150001525878906,376900,0.0
2006-05-16,63.900001525878906,456600,0.0
2006-05-17,64.16000366210938,257000,0.0
2006-05-18,62.689998626708984,890100,0.0
2006-05-19,61.83000183105469,2260400,0.0
2006-05-22,60.81999969482422,593400,0.0
2006-05-23,60.7599983215332,391000,0.0
2006-05-24,60.150001525878906,370700,0.0
2006-05-25,61.25,271400,0.0
2006-05-26,60.88999938964844,95700,0.0
2006-05-30,58.09000015258789,426400,0.0
2006-05-31,57.77000045776367,465700,0.0
2006-06-01,60.0,240600,0.0
2006-06-02,60.56999969482422,294000,0.0
2006-06-05,58.900001525878906,162400,0.0
2006-06-06,58.15999984741211,237700,0.0
2006-06-07,58.61000061035156,261100,0.0
2006-06-08,57.290000915527344,424100,0.0
2006-06-09,56.25,171500,0.0
2006-06-12,57.099998474121094,249200,0.0
2006-06-13,56.150001525878906,251800,0.0
2006-06-14,58.150001525878906,212700,0.0
2006-06-15,61.880001068115234,717700,0.0
2006-06-16,61.7599983215332,412100,0.0
2006-06-19,60.97999954223633,203400,0.0
2006-06-20,60.66999816894531,127700,0.0
2006-06-21,63.0,292300,0.0
2006-06-22,62.849998474121094,278100,0.0
2006-06-23,61.900001525878906,230400,0.0
2006-06-26,62.75,83800,0.0
2006-06-27,61.79999923706055,221000,0.0
2006-06-28,59.95000076293945,262100,0.0
2006-06-29,60.849998474121094,444600,0.0
2006-06-30,60.95000076293945,287600,0.0
2006-07-03,60.38999938964844,108800,0.0
2006-07-05,59.349998474121094,416400,0.0
2006-07-06,59.060001373291016,329100,0.0
2006-07-07,56.0,525500,0.0
2006-07-10,53.59000015258789,573400,0.0
2006-07-11,55.18000030517578,454600,0.0
2006-07-12,54.29999923706055,133200,0.0
2006-07-13,55.0099983215332,453500,0.0
2006-07-14,54.11000061035156,202600,0.0
2006-07-17,55.5,258800,0.0
2006-07-18,53.900001525878906,575300,0.0
2006-07-19,53.959999084472656,319000,0.0
2006-07-20,51.130001068115234,812700,0.0
2006-07-21,49.369998931884766,661900,0.0
2006-07-24,50.599998474121094,365800,0.0
2006-07-25,52.75,423400,0.0
2006-07-26,52.349998474121094,356200,0.0
2006-07-27,50.939998626708984,296800,0.0
2006-07-28,50.130001068115234,532600,0.0
2006-07-31,52.5,1214500,0.0
2006-08-01,52.0,1193900,0.0
2006-08-02,52.25,596800,0.0
2006-08-03,54.08000183105469,512300,0.0
2006-08-04,54.900001525878906,383600,0.0
2006-08-07,54.400001525878906,181700,0.0
2006-08-08,53.400001525878906,808800,0.0
2006-08-09,50.279998779296875,657700,0.0
2006-08-10,48.66999816894531,910300,0.0
2006-08-11,49.290000915527344,489200,0.0
2006-08-14,49.880001068115234,423300,0.0
2006-08-15,50.63999938964844,523200,0.0
2006-08-16,53.5,540200,0.0
2006-08-17,53.08000183105469,420900,0.0
2006-08-18,51.810001373291016,319000,0.0
2006-08-21,51.099998474121094,304700,0.0
2006-08-22,50.58000183105469,156500,0.0
2006-08-23,50.15999984741211,179100,0.0
2006-08-24,49.16999816894531,256300,0.0
2006-08-25,48.900001525878906,143600,0.0
2006-08-28,48.900001525878906,93400,0.0
