Date,Close,Volume,Dividends
2000-02-23,19.430620193481445,3249300,0.0
2000-02-24,19.324058532714844,3612800,0.0
2000-02-25,18.613611221313477,4205500,0.0
2000-02-28,18.897789001464844,3654700,0.0
2000-02-29,18.258394241333008,4635500,0.0
2000-03-01,18.507047653198242,5496400,0.0
2000-03-02,17.938690185546875,5170400,0.0
2000-03-03,17.974218368530273,4626600,0.0
2000-03-06,17.618993759155273,4457900,0.0
2000-03-07,17.405866622924805,7053200,0.0
2000-03-08,17.41156578063965,5159800,0.135
2000-03-09,17.91107940673828,3913200,0.0
2000-03-10,17.55428695678711,3649100,0.0
2000-03-13,17.768362045288086,4308000,0.0
2000-03-14,17.518613815307617,4602900,0.0
2000-03-15,18.945785522460938,5463800,0.0
2000-03-16,19.445293426513672,5410300,0.0
2000-03-17,18.838747024536133,4464500,0.0
2000-03-20,18.9814510345459,2643800,0.0
2000-03-21,19.5880069732666,5479700,0.0
2000-03-22,19.124176025390625,3431700,0.0
2000-03-23,19.124176025390625,3792400,0.0
2000-03-24,18.80306625366211,3345700,0.0
2000-03-27,18.47303009033203,3397100,0.0
2000-03-28,18.55331039428711,4814300,0.0
2000-03-29,18.9814510345459,4254400,0.0
2000-03-30,20.51567840576172,6850900,0.0
2000-03-31,19.909128189086914,4957600,0.0
2000-04-03,20.622726440429688,4337100,0.0
2000-04-04,20.80112648010254,5803400,0.0
2000-04-05,20.97952651977539,4780500,0.0
2000-04-06,21.015195846557617,4050000,0.0
2000-04-07,20.551366806030273,3829600,0.0
2000-04-10,20.694082260131836,2549500,0.0
2000-04-11,21.157907485961914,2408600,0.0
2000-04-12,21.264944076538086,4071700,0.0
2000-04-13,20.80112648010254,2835500,0.0
2000-04-14,20.80112648010254,3407300,0.0
2000-04-17,20.90815544128418,3648700,0.0
2000-04-18,20.51567840576172,2980300,0.0
2000-04-19,20.158889770507812,2949900,0.0
2000-04-20,21.229263305664062,4931800,0.0
2000-04-24,21.621742248535156,4457300,0.0
2000-04-25,21.37198829650879,3344800,0.0
2000-04-26,21.55038833618164,3345300,0.0
2000-04-27,21.37198829650879,2825500,0.0
2000-04-28,20.94384002685547,2279900,0.0
2000-05-01,21.122234344482422,2130100,0.0
2000-05-02,21.40766716003418,3228300,0.0
2000-05-03,21.44335174560547,3802100,0.0
