Date,Close,Volume,Dividends
2000-02-23,1.9457708597183228,432000,0.0
2000-02-24,1.9526705741882324,351600,0.0
2000-02-25,1.9457708597183228,226800,0.0
2000-02-28,1.938871145248413,101400,0.0
2000-02-29,1.904371738433838,147600,0.0
2000-03-01,1.8422715663909912,300000,0.0
2000-03-02,1.8077725172042847,640200,0.0
2000-03-03,1.8077725172042847,262200,0.0
2000-03-06,1.7939718961715698,131400,0.0
2000-03-07,1.7732728719711304,96000,0.0
2000-03-08,1.8077725172042847,381600,0.0
2000-03-09,1.7663739919662476,229200,0.0
2000-03-10,1.7594730854034424,169200,0.0
2000-03-13,1.7525737285614014,185400,0.0
2000-03-14,1.6559746265411377,486000,0.0
2000-03-15,1.6835747957229614,537000,0.0
2000-03-16,1.8077725172042847,508800,0.0
2000-03-17,1.8008731603622437,423600,0.0
2000-03-20,1.8560711145401,107400,0.0
2000-03-21,1.8905715942382812,148800,0.0
2000-03-22,1.904371738433838,357600,0.0
2000-03-23,1.911271333694458,169200,0.0
2000-03-24,1.8905715942382812,315600,0.0
2000-03-27,1.8974709510803223,118200,0.0
2000-03-28,1.904371738433838,146400,0.0
2000-03-29,1.911271333694458,212400,0.0
2000-03-30,1.959570288658142,170400,0.0
2000-03-31,1.9871703386306763,226200,0.0
2000-04-03,2.0285708904266357,157800,0.0
2000-04-04,2.0009701251983643,307200,0.0
2000-04-05,1.9871703386306763,143400,0.0
2000-04-06,1.99407160282135,186000,0.0
2000-04-07,2.0561697483062744,74400,0.0
2000-04-10,2.042370080947876,120600,0.0
2000-04-11,2.042370080947876,76800,0.0
2000-04-12,2.042370080947876,159600,0.0
2000-04-13,2.1113674640655518,291000,0.0
2000-04-14,2.276965379714966,531600,0.0
2000-04-17,2.263166666030884,295800,0.0
2000-04-18,2.1044676303863525,439200,0.0
2000-04-19,2.0354690551757812,289800,0.0
2000-04-20,2.1251673698425293,208200,0.0
2000-04-24,2.0147695541381836,205200,0.0
2000-04-25,2.1113674640655518,121200,0.0
2000-04-26,2.2288503646850586,190200,0.02
2000-04-27,2.2219078540802,130800,0.0
2000-04-28,2.2843985557556152,76200,0.0
2000-05-01,2.381608009338379,182400,0.0
2000-05-02,2.3885512351989746,195600,0.0
2000-05-03,2.339946746826172,184800,0.0
2000-05-04,2.430211067199707,94800,0.0
2000-05-05,2.478816032409668,101400,0.0
2000-05-08,2.4579858779907227,39000,0.0
2000-05-09,2.4093809127807617,159600,0.0
2000-05-10,2.3052287101745605,88800,0.0
