Date,Close,Volume,Dividends
2000-02-23,3.574551582336426,197400,0.0
2000-02-24,3.5879149436950684,158700,0.0
2000-02-25,3.53446364402771,643800,0.0
2000-02-28,3.547828435897827,176400,0.0
2000-02-29,3.6814537048339844,410100,0.0
2000-03-01,3.634686231613159,285900,0.0
2000-03-02,3.701497793197632,243300,0.0
2000-03-03,3.688135862350464,328800,0.0
2000-03-06,3.641367197036743,200700,0.0
2000-03-07,3.661409854888916,369600,0.0
2000-03-08,3.641367197036743,338700,0.0
2000-03-09,3.668091297149658,570600,0.0
2000-03-10,3.688135862350464,130800,0.0
2000-03-13,3.661409854888916,198600,0.0
2000-03-14,3.7081799507141113,237900,0.0
2000-03-15,3.7816755771636963,287400,0.0
2000-03-16,3.8885786533355713,462300,0.0
2000-03-17,3.8752148151397705,228300,0.0
2000-03-20,3.921985626220703,176700,0.0
2000-03-21,3.92866587638855,149100,0.0
2000-03-22,3.935347557067871,175200,0.0
2000-03-23,3.9487104415893555,234600,0.0
2000-03-24,3.935347557067871,146100,0.0
2000-03-27,3.9420297145843506,177600,0.0
2000-03-28,3.9153006076812744,235200,0.0
2000-03-29,3.975435256958008,778800,0.0
2000-03-30,3.9821181297302246,319800,0.0
2000-03-31,4.0088419914245605,574800,0.0
2000-04-03,4.033055782318115,200100,0.22
2000-04-04,3.9854462146759033,151500,0.0
2000-04-05,4.114667892456055,322800,0.0
2000-04-06,4.121469020843506,200400,0.0
2000-04-07,4.162275791168213,240000,0.0
2000-04-10,4.1962809562683105,126000,0.0
2000-04-11,4.284694671630859,238500,0.0
2000-04-12,4.284694671630859,295200,0.0
2000-04-13,4.277894496917725,164400,0.0
2000-04-14,4.271092414855957,572100,0.0
2000-04-17,4.277894496917725,481800,0.0
2000-04-18,4.298296928405762,196500,0.0
2000-04-19,4.325500965118408,143700,0.0
2000-04-20,4.305098533630371,164400,0.0
2000-04-24,4.359508037567139,169800,0.0
2000-04-25,4.3527069091796875,132900,0.0
