Date,Close,Volume,Dividends
2000-02-23,9.897793769836426,3290603,0.0
2000-02-24,9.624977111816406,4404040,0.0
2000-02-25,9.461283683776855,4953395,0.0
2000-02-28,9.58132266998291,3014085,0.0
2000-02-29,9.515849113464355,3574854,0.0
2000-03-01,9.788663864135742,4802433,0.0
2000-03-02,9.9196195602417,7679916,0.0
2000-03-03,9.886877059936523,8483328,0.0
2000-03-06,9.49402141571045,3489431,0.0
2000-03-07,9.046606063842773,4727688,0.0
2000-03-08,9.450373649597168,4369061,0.0
2000-03-09,9.73410415649414,7024888,0.0
2000-03-10,9.788663864135742,7960484,0.0
2000-03-13,9.384895324707031,5031821,0.0
2000-03-14,9.428549766540527,4163974,0.0
2000-03-15,10.290647506713867,5724037,0.0
2000-03-16,10.89084243774414,10242956,0.0
2000-03-17,10.781718254089355,4826366,0.0
2000-03-20,10.770808219909668,5495753,0.0
2000-03-21,10.978145599365234,5792522,0.0
2000-03-22,10.956317901611328,7279682,0.0
2000-03-23,11.163660049438477,9476363,0.0
2000-03-24,10.738067626953125,8096718,0.0
2000-03-27,10.514357566833496,5535887,0.0
2000-03-28,10.530726432800293,5338900,0.0
2000-03-29,10.519814491271973,5331168,0.0
2000-03-30,10.738067626953125,6113593,0.0
2000-03-31,10.94541072845459,3888928,0.0
2000-04-03,11.349284172058105,4170970,0.736828
2000-04-04,11.326472282409668,5239854,0.0
2000-04-05,11.292248725891113,6332304,0.0
2000-04-06,10.950058937072754,3767791,0.0
2000-04-07,10.847405433654785,1998221,0.0
2000-04-10,11.064126968383789,3580009,0.0
2000-04-11,11.258035659790039,3645548,0.0
2000-04-12,11.121156692504883,3790619,0.0
2000-04-13,10.961467742919922,3429415,0.0
2000-04-14,10.322718620300293,5430214,0.0
2000-04-17,10.299904823303223,4700441,0.0
2000-04-18,10.56225299835205,4074133,0.0
2000-04-19,10.630682945251465,3480963,0.0
2000-04-20,10.91584300994873,6040321,0.0
2000-04-24,11.315067291259766,7978894,0.0
2000-04-25,12.136319160461426,12352742,0.0
2000-04-26,11.873974800109863,6570529,0.0
2000-04-27,11.965222358703613,6440923,0.0
2000-04-28,11.885375022888184,6159618,0.0
2000-05-01,11.600221633911133,4246082,0.0
2000-05-02,11.634440422058105,3404377,0.0
2000-05-03,11.372100830078125,2640362,0.0
2000-05-04,11.235221862792969,3508578,0.0
2000-05-05,11.280841827392578,2759659,0.0
2000-05-08,11.680070877075195,6201224,0.0
2000-05-09,12.03366756439209,7269741,0.0
2000-05-10,12.124910354614258,4054250,0.0
2000-05-11,12.37585163116455,7172536,0.0
2000-05-12,12.045069694519043,4050200,0.0
2000-05-15,12.204757690429688,5400389,0.0
2000-05-16,12.318819999694824,6713022,0.0
2000-05-17,12.170539855957031,1801971,0.0
2000-05-18,12.227568626403809,2239392,0.0
2000-05-19,12.204757690429688,3084411,0.0
2000-05-22,12.227568626403809,2948546,0.0
2000-05-23,12.35303783416748,2632998,0.0
2000-05-24,12.569762229919434,3572276,0.0
2000-05-25,12.341636657714844,2843977,0.0
2000-05-26,11.965222358703613,2110522,0.0
2000-05-30,12.079286575317383,2729835,0.0
2000-05-31,12.136319160461426,3952627,0.0
2000-06-01,12.35303783416748,2806789,0.0
2000-06-02,11.600221633911133,6220371,0.0
2000-06-05,12.02225399017334,3447457,0.0
2000-06-06,11.836901664733887,3146637,0.0
2000-06-07,11.497565269470215,2227610,0.0
2000-06-08,11.657256126403809,3054587,0.0
2000-06-09,11.816940307617188,2660245,0.0
2000-06-12,11.925300598144531,2533216,0.0
2000-06-13,12.204757690429688,2110522,0.0
2000-06-14,12.341636657714844,9143511,0.0
2000-06-15,12.273199081420898,2958487,0.0
2000-06-16,12.090694427490234,3944527,0.0
2000-06-19,12.113508224487305,2167593,0.0
2000-06-20,12.170539855957031,2839558,0.0
2000-06-21,12.41007137298584,2146974,0.0
2000-06-22,12.136319160461426,2343961,0.0
2000-06-23,12.056479454040527,2127460,0.0
2000-06-26,12.41007137298584,6007919,0.0
2000-06-27,12.581162452697754,4901847,0.0
2000-06-28,13.003201484680176,5826029,0.0
2000-06-29,13.1400728225708,6611031,0.0
2000-06-30,12.832106590270996,8150475,0.0
2000-07-03,12.957575798034668,1570741,0.0
2000-07-05,13.56210994720459,7032620,0.0
2000-07-06,12.923357009887695,8396433,0.0
2000-07-07,12.86632251739502,8147161,0.0
2000-07-10,13.06022834777832,3423155,0.0
2000-07-11,13.12867546081543,4399622,0.0
2000-07-12,13.12867546081543,5670280,0.0
2000-07-13,12.900537490844727,6026698,0.0
2000-07-14,12.683818817138672,6663684,0.0
2000-07-17,13.25413703918457,5064959,0.0
2000-07-18,13.288359642028809,2984997,0.0
2000-07-19,13.4252347946167,4138936,0.0
2000-07-20,13.653360366821289,7081959,0.0
2000-07-21,14.349141120910645,10814770,0.0
2000-07-24,14.240788459777832,6185760,0.0
2000-07-25,13.619138717651367,4497931,0.0
2000-07-26,13.596328735351562,6176923,0.0
2000-07-27,13.596328735351562,6235835,0.0
2000-07-28,14.041171073913574,7324234,0.0
2000-07-31,14.189461708068848,4932407,0.0
2000-08-01,14.223673820495605,3945631,0.0
2000-08-02,14.42898941040039,4115740,0.0
2000-08-03,14.406180381774902,4617596,0.0
2000-08-04,14.132427215576172,4067137,0.0
2000-08-07,14.28641128540039,3140010,0.0
2000-08-08,13.835859298706055,6574211,0.0
2000-08-09,13.698990821838379,6832687,0.0
2000-08-10,14.600089073181152,6991382,0.0
2000-08-11,14.406180381774902,3638921,0.0
2000-08-14,14.600089073181152,2774387,0.0
2000-08-15,14.839613914489746,4983219,0.0
2000-08-16,14.280705451965332,4304258,0.0
2000-08-17,14.486019134521484,2631525,0.0
2000-08-18,14.486019134521484,5241327,0.0
2000-08-21,14.600089073181152,3594368,0.0
2000-08-22,14.634305953979492,5462615,0.0
2000-08-23,14.930866241455078,4435337,0.0
2000-08-24,15.421344757080078,11585781,0.0
2000-08-25,15.427045822143555,4670617,0.0
2000-08-28,15.352897644042969,5121294,0.0
2000-08-29,15.330089569091797,3743858,0.0
2000-08-30,15.466963768005371,3348411,0.0
2000-08-31,15.196063995361328,5792891,0.0
2000-09-01,15.352897644042969,4338869,0.0
2000-09-05,15.079154014587402,3597314,0.0
2000-09-06,14.873838424682617,3831857,0.0
2000-09-07,14.879536628723145,3227641,0.0
2000-09-08,15.198908805847168,3607992,0.0
2000-09-11,14.959380149841309,2867173,0.0
2000-09-12,15.06773567199707,3179039,0.0
2000-09-13,14.75977611541748,5075637,0.0
2000-09-14,14.577272415161133,5765644,0.0
2000-09-15,14.497426986694336,6894177,0.0
2000-09-18,14.782587051391602,9682924,0.0
2000-09-19,14.600089073181152,4439387,0.0
2000-09-20,14.394771575927734,3471021,0.0
2000-09-21,14.565860748291016,3645916,0.0
2000-09-22,14.982197761535645,5167687,0.0
2000-09-25,14.90805721282959,2458471,0.0
2000-09-26,14.793994903564453,2731308,0.0
2000-09-27,14.417576789855957,5253846,0.0
2000-09-28,14.417576789855957,7487347,0.0
2000-09-29,14.565860748291016,5001629,0.0
2000-10-02,14.246487617492676,5712991,0.0
2000-10-03,14.42898941040039,3954468,0.0
2000-10-04,13.99554443359375,7533004,0.0
2000-10-05,14.987907409667969,10344211,0.0
2000-10-06,15.079154014587402,5368724,0.0
2000-10-09,14.828214645385742,2548312,0.0
2000-10-10,15.261650085449219,4614282,0.0
2000-10-11,15.523994445800781,5211503,0.0
2000-10-12,15.29587459564209,3470285,0.0
2000-10-13,15.330089569091797,4601027,0.0
2000-10-16,15.717911720275879,5551351,0.0
2000-10-17,16.094303131103516,7848551,0.0
2000-10-18,16.21978187561035,8793721,0.0
2000-10-19,14.326330184936523,43127266,0.0
2000-10-20,13.824450492858887,14862761,0.0
2000-10-23,13.972735404968262,9730421,0.0
2000-10-24,13.961323738098145,6659265,0.0
2000-10-25,14.394771575927734,8957201,0.0
2000-10-26,14.280705451965332,4615019,0.0
2000-10-27,14.554459571838379,4125681,0.0
2000-10-30,14.90805721282959,6205275,0.0
