Date,Close,Volume
2000-02-23,179.80999755859375,0
2000-02-24,174.92999267578125,0
2000-02-25,171.24000549316406,0
2000-02-28,175.0,0
2000-02-29,174.00999450683594,0
2000-03-01,175.50999450683594,0
2000-03-02,171.60000610351562,0
2000-03-03,173.1999969482422,0
2000-03-06,170.10000610351562,0
2000-03-07,155.0,0
2000-03-08,156.74000549316406,0
2000-03-09,156.6699981689453,0
2000-03-10,151.14999389648438,0
2000-03-13,153.0800018310547,0
2000-03-14,150.5500030517578,0
2000-03-15,162.4199981689453,0
2000-03-16,171.4600067138672,0
2000-03-17,167.74000549316406,0
2000-03-20,167.52000427246094,0
2000-03-21,169.47999572753906,0
2000-03-22,165.97000122070312,0
2000-03-23,167.00999450683594,0
2000-03-24,166.50999450683594,0
2000-03-27,162.4499969482422,0
2000-03-28,163.38999938964844,0
2000-03-29,167.27000427246094,0
2000-03-30,173.4600067138672,0
2000-03-31,171.5500030517578,0
2000-04-03,178.75999450683594,0
2000-04-04,183.22999572753906,0
2000-04-05,179.05999755859375,0
2000-04-06,177.25999450683594,0
2000-04-07,176.97999572753906,0
2000-04-10,177.3699951171875,0
2000-04-11,181.69000244140625,0
2000-04-12,186.4199981689453,0
2000-04-13,184.5399932861328,0
2000-04-14,175.7100067138672,0
2000-04-17,181.2899932861328,0
2000-04-18,177.9600067138672,0
2000-04-19,178.5500030517578,0
2000-04-20,181.7100067138672,0
2000-04-24,185.30999755859375,0
2000-04-25,185.16000366210938,0
2000-04-26,181.30999755859375,0
2000-04-27,178.9499969482422,0
2000-04-28,175.72999572753906,0
2000-05-01,175.80999755859375,0
2000-05-02,176.63999938964844,0
2000-05-03,178.60000610351562,0
2000-05-04,178.8300018310547,0
2000-05-05,178.91000366210938,0
2000-05-08,181.83999633789062,0
2000-05-09,184.75999450683594,0
2000-05-10,188.74000549316406,0
2000-05-11,191.0500030517578,0
2000-05-12,188.74000549316406,0
2000-05-15,192.1699981689453,0
2000-05-16,189.80999755859375,0
2000-05-17,188.3300018310547,0
2000-05-18,189.19000244140625,0
2000-05-19,189.16000366210938,0
2000-05-22,190.13999938964844,0
2000-05-23,188.88999938964844,0
2000-05-24,193.8000030517578,0
2000-05-25,192.22000122070312,0
2000-05-26,195.1199951171875,0
2000-05-30,194.0,0
2000-05-31,192.32000732421875,0
2000-06-01,193.13999938964844,0
2000-06-02,189.72999572753906,0
2000-06-05,187.61000061035156,0
2000-06-06,188.74000549316406,0
2000-06-07,191.6999969482422,0
2000-06-08,189.66000366210938,0
2000-06-09,189.02000427246094,0
2000-06-12,189.49000549316406,0
2000-06-13,190.50999450683594,0
2000-06-14,191.6300048828125,0
2000-06-15,193.58999633789062,0
2000-06-16,189.77000427246094,0
2000-06-19,189.52000427246094,0
2000-06-20,185.91000366210938,0
2000-06-21,185.57000732421875,0
2000-06-22,186.32000732421875,0
2000-06-23,187.75,0
2000-06-26,192.5800018310547,0
2000-06-27,192.94000244140625,0
2000-06-28,191.82000732421875,0
2000-06-29,191.3699951171875,0
2000-06-30,193.9600067138672,0
2000-07-03,194.58999633789062,0
2000-07-05,195.14999389648438,0
2000-07-06,196.16000366210938,0
2000-07-07,195.05999755859375,0
2000-07-10,193.17999267578125,0
2000-07-11,191.8800048828125,0
2000-07-12,189.88999938964844,0
2000-07-13,189.92999267578125,0
2000-07-14,190.8699951171875,0
2000-07-17,189.85000610351562,0
2000-07-18,191.41000366210938,0
2000-07-19,194.91000366210938,0
2000-07-20,194.97999572753906,0
2000-07-21,193.92999267578125,0
2000-07-24,191.6199951171875,0
2000-07-25,193.52999877929688,0
2000-07-26,191.89999389648438,0
2000-07-27,193.58999633789062,0
2000-07-28,195.02000427246094,0
2000-07-31,191.85000610351562,0
2000-08-01,196.0,0
2000-08-02,196.91000366210938,0
2000-08-03,196.0399932861328,0
2000-08-04,195.6199951171875,0
2000-08-07,194.58999633789062,0
2000-08-08,194.85000610351562,0
2000-08-09,192.6699981689453,0
2000-08-10,195.24000549316406,0
2000-08-11,199.0500030517578,0
2000-08-14,201.35000610351562,0
2000-08-15,200.72000122070312,0
2000-08-16,199.72999572753906,0
2000-08-17,199.05999755859375,0
2000-08-18,199.3000030517578,0
2000-08-21,200.10000610351562,0
2000-08-22,199.16000366210938,0
2000-08-23,198.3300018310547,0
2000-08-24,197.08999633789062,0
2000-08-25,194.72999572753906,0
2000-08-28,195.27000427246094,0
2000-08-29,193.4600067138672,0
2000-08-30,190.63999938964844,0
2000-08-31,189.02999877929688,0
2000-09-01,189.30999755859375,0
2000-09-05,191.80999755859375,0
2000-09-06,190.67999267578125,0
2000-09-07,190.82000732421875,0
2000-09-08,192.7899932861328,0
2000-09-11,191.97999572753906,0
2000-09-12,194.25999450683594,0
2000-09-13,193.35000610351562,0
2000-09-14,188.80999755859375,0
2000-09-15,188.0,0
2000-09-18,188.3699951171875,0
2000-09-19,189.07000732421875,0
2000-09-20,185.32000732421875,0
2000-09-21,187.63999938964844,0
2000-09-22,193.38999938964844,0
2000-09-25,192.3000030517578,0
2000-09-26,193.05999755859375,0
2000-09-27,194.3800048828125,0
2000-09-28,198.08999633789062,0
2000-09-29,197.22999572753906,0
2000-10-02,199.02999877929688,0
2000-10-03,198.7100067138672,0
2000-10-04,199.41000366210938,0
2000-10-05,204.17999267578125,0
2000-10-06,204.0,0
2000-10-09,203.60000610351562,0
