Date,Close,Volume
2002-02-11,92.4800033569336,0
2002-02-12,91.61000061035156,0
2002-02-13,91.98999786376953,0
2002-02-14,92.47000122070312,0
2002-02-15,93.33000183105469,0
2002-02-19,91.68000030517578,0
2002-02-20,92.9000015258789,0
2002-02-21,91.98999786376953,0
2002-02-22,93.45999908447266,0
2002-02-25,93.86000061035156,0
2002-02-26,93.4800033569336,0
2002-02-27,93.6500015258789,0
2002-02-28,93.30999755859375,0
2002-03-01,94.13999938964844,0
2002-03-04,95.25,0
2002-03-05,96.56999969482422,0
2002-03-06,97.08000183105469,0
2002-03-07,97.0,0
2002-03-08,96.80999755859375,0
2002-03-11,96.12000274658203,0
2002-03-12,96.38999938964844,0
2002-03-13,95.80999755859375,0
2002-03-14,97.04000091552734,0
2002-03-15,97.08999633789062,0
2002-03-18,96.47000122070312,0
2002-03-19,96.70999908447266,0
2002-03-20,96.45999908447266,0
2002-03-21,97.08000183105469,0
2002-03-22,96.94999694824219,0
2002-03-25,96.66000366210938,2826200
2002-03-26,96.5999984741211,2244800
2002-03-27,96.83999633789062,2774000
2002-03-28,96.29000091552734,2843800
2002-04-01,96.81999969482422,0
2002-04-02,97.2699966430664,0
2002-04-03,96.94999694824219,2406800
2002-04-04,97.41999816894531,3094400
2002-04-05,98.13999938964844,1957000
2002-04-08,99.06999969482422,2877400
2002-04-09,99.26000213623047,2108200
2002-04-10,100.31999969482422,3205400
2002-04-11,99.62000274658203,2682600
2002-04-12,100.81999969482422,2760600
2002-04-15,99.95999908447266,2124600
2002-04-16,98.55999755859375,2807200
2002-04-17,97.4800033569336,2620200
2002-04-18,97.7300033569336,2834800
2002-04-19,96.43000030517578,4252000
2002-04-22,94.63999938964844,3246000
2002-04-23,93.7699966430664,3673600
2002-04-24,94.02999877929688,3256000
2002-04-25,93.87000274658203,2199600
2002-04-26,93.81999969482422,1964600
2002-04-29,93.36000061035156,2271800
2002-04-30,94.12999725341797,3185600
2002-05-01,95.31999969482422,4261400
2002-05-02,96.44000244140625,3108600
2002-05-03,95.97000122070312,2084200
2002-05-06,95.08000183105469,2029000
2002-05-07,95.01000213623047,1767200
2002-05-08,95.16000366210938,2375000
2002-05-09,94.0,1896200
2002-05-10,93.98999786376953,2548600
2002-05-13,94.41999816894531,1877000
2002-05-14,95.70999908447266,2189200
2002-05-15,96.2699966430664,2438800
2002-05-16,96.05000305175781,1746600
2002-05-17,96.44000244140625,1696800
2002-05-20,96.33999633789062,1563200
2002-05-21,95.58999633789062,2777000
2002-05-22,95.48999786376953,2120000
2002-05-23,96.79000091552734,2469200
2002-05-24,97.18000030517578,2001600
2002-05-28,97.68000030517578,1788600
2002-05-29,97.6500015258789,2529400
2002-05-30,97.08000183105469,2370000
2002-05-31,97.18000030517578,3121000
2002-06-03,96.72000122070312,2396600
2002-06-04,97.2699966430664,2628200
2002-06-05,96.56999969482422,2690200
2002-06-06,96.12000274658203,1373600
2002-06-07,95.70999908447266,2117200
2002-06-10,96.80000305175781,1453600
2002-06-11,96.87999725341797,2029600
2002-06-12,96.98999786376953,2728800
2002-06-13,97.29000091552734,2119600
2002-06-14,96.93000030517578,2428600
2002-06-17,97.7699966430664,2728000
2002-06-18,96.37999725341797,2521600
2002-06-19,96.2300033569336,2286200
2002-06-20,96.5999984741211,2134400
2002-06-21,96.62999725341797,3421400
2002-06-24,96.45999908447266,3557800
2002-06-25,97.26000213623047,2821600
2002-06-26,95.95999908447266,4842600
2002-06-27,96.5,4975800
2002-06-28,97.62000274658203,7055200
2002-07-01,96.12000274658203,4054800
2002-07-02,94.91000366210938,5079600
2002-07-03,94.08000183105469,3896800
2002-07-05,94.8499984741211,2219800
2002-07-08,93.81999969482422,3713200
2002-07-09,92.91000366210938,3192800
2002-07-10,90.95999908447266,5070600
2002-07-11,89.47000122070312,7051800
2002-07-12,88.83999633789062,3882600
2002-07-15,87.77999877929688,5284000
2002-07-16,88.13999938964844,6127200
2002-07-17,86.91000366210938,5074800
2002-07-18,84.41999816894531,3505800
2002-07-19,82.33999633789062,5057000
2002-07-22,81.31999969482422,5618400
2002-07-23,79.44000244140625,4938400
2002-07-24,80.30999755859375,8037200
2002-07-25,81.36000061035156,6246800
2002-07-26,84.38999938964844,5321600
2002-07-29,89.18000030517578,4212200
2002-07-30,89.68000030517578,4830800
2002-07-31,89.70999908447266,5744000
2002-08-01,88.30000305175781,3003600
2002-08-02,87.38999938964844,3640200
2002-08-05,85.80999755859375,2847000
2002-08-06,85.9800033569336,3737400
2002-08-07,87.56999969482422,3566200
2002-08-08,88.0,3303400
2002-08-09,86.38999938964844,4921800
2002-08-12,86.72000122070312,3825600
2002-08-13,85.4800033569336,2732400
2002-08-14,86.5,3858000
2002-08-15,87.22000122070312,3112600
2002-08-16,88.19999694824219,3613600
2002-08-19,88.12000274658203,3066600
2002-08-20,88.1500015258789,2308800
2002-08-21,88.61000061035156,2694800
2002-08-22,88.70999908447266,3111000
2002-08-23,88.93000030517578,2506200
2002-08-26,89.80999755859375,3042600
2002-08-27,90.19000244140625,3175400
2002-08-28,91.13999938964844,3486800
2002-08-29,90.30999755859375,2888800
2002-08-30,90.79000091552734,2096200
2002-09-03,89.19999694824219,2828000
2002-09-04,89.56999969482422,2581400
2002-09-05,89.37000274658203,2827200
2002-09-06,89.47000122070312,2774200
2002-09-09,89.47000122070312,2167400
2002-09-10,89.3499984741211,3052400
2002-09-11,89.12999725341797,1795800
2002-09-12,88.38999938964844,2843400
2002-09-13,89.12000274658203,2709800
2002-09-16,88.70999908447266,1661600
2002-09-17,88.12999725341797,3003800
2002-09-18,86.91000366210938,3162800
2002-09-19,85.63999938964844,3231400
2002-09-20,87.13999938964844,5105000
2002-09-23,86.20999908447266,3020800
2002-09-24,85.27999877929688,5141000
2002-09-25,85.01000213623047,4587800
2002-09-26,85.12000274658203,2945800
2002-09-27,83.80999755859375,3494200
2002-09-30,83.37000274658203,4728200
2002-10-01,83.66000366210938,4500400
2002-10-02,81.8499984741211,3864200
2002-10-03,82.27999877929688,5426800
2002-10-04,80.55999755859375,5650400
2002-10-07,77.43000030517578,6898800
2002-10-08,76.58000183105469,7480000
