Date,Close,Volume
2000-02-23,253.63999938964844,0
2000-02-24,247.3699951171875,0
2000-02-25,246.0500030517578,0
2000-02-28,252.24000549316406,0
2000-02-29,258.2799987792969,0
2000-03-01,257.4800109863281,0
2000-03-02,256.6499938964844,0
2000-03-03,261.30999755859375,0
2000-03-06,255.61000061035156,0
2000-03-07,247.94000244140625,0
2000-03-08,249.6300048828125,0
2000-03-09,255.74000549316406,0
2000-03-10,251.8800048828125,0
2000-03-13,250.97999572753906,0
2000-03-14,249.0500030517578,0
2000-03-15,260.7900085449219,0
2000-03-16,276.3299865722656,0
2000-03-17,277.3299865722656,0
2000-03-20,278.3900146484375,0
2000-03-21,282.4700012207031,0
2000-03-22,283.0799865722656,0
2000-03-23,284.0400085449219,0
2000-03-24,285.3900146484375,0
2000-03-27,285.260009765625,0
2000-03-28,284.0899963378906,0
2000-03-29,288.8299865722656,0
2000-03-30,288.92999267578125,0
2000-03-31,287.6300048828125,0
2000-04-03,295.75,0
2000-04-04,289.8299865722656,0
2000-04-05,287.80999755859375,0
2000-04-06,293.7799987792969,0
2000-04-07,295.2699890136719,0
2000-04-10,298.0,0
2000-04-11,299.25,0
2000-04-12,296.19000244140625,0
2000-04-13,286.4800109863281,0
2000-04-14,270.0299987792969,0
2000-04-17,270.3900146484375,0
2000-04-18,276.3500061035156,0
2000-04-19,279.2099914550781,0
2000-04-20,282.69000244140625,0
2000-04-24,283.4700012207031,0
2000-04-25,288.69000244140625,0
2000-04-26,289.54998779296875,0
2000-04-27,285.1700134277344,0
2000-04-28,281.92999267578125,0
2000-05-01,286.6300048828125,0
2000-05-02,283.5299987792969,0
2000-05-03,271.6300048828125,0
2000-05-04,268.05999755859375,0
2000-05-05,269.2300109863281,0
2000-05-08,268.9800109863281,0
2000-05-09,269.760009765625,0
2000-05-10,271.510009765625,0
2000-05-11,272.510009765625,0
2000-05-12,275.239990234375,0
2000-05-15,279.55999755859375,0
2000-05-16,282.4100036621094,0
2000-05-17,276.8399963378906,0
2000-05-18,277.82000732421875,0
2000-05-19,273.1099853515625,0
2000-05-22,269.3599853515625,0
2000-05-23,267.2099914550781,0
2000-05-24,263.67999267578125,0
2000-05-25,261.67999267578125,0
2000-05-26,257.20001220703125,0
2000-05-30,263.0299987792969,0
2000-05-31,268.9800109863281,0
2000-06-01,270.07000732421875,0
2000-06-02,277.5899963378906,0
2000-06-05,276.55999755859375,0
2000-06-06,270.29998779296875,0
2000-06-07,270.04998779296875,0
2000-06-08,267.6400146484375,0
2000-06-09,264.1499938964844,0
2000-06-12,259.55999755859375,0
2000-06-13,262.29998779296875,0
2000-06-14,265.239990234375,0
2000-06-15,268.29998779296875,0
2000-06-16,263.54998779296875,0
2000-06-19,263.6499938964844,0
2000-06-20,261.75,0
2000-06-21,260.3900146484375,0
2000-06-22,257.6400146484375,0
2000-06-23,256.07000732421875,0
2000-06-26,255.55999755859375,0
2000-06-27,260.80999755859375,0
2000-06-28,258.9200134277344,0
2000-06-29,257.1400146484375,0
2000-06-30,262.260009765625,0
2000-07-03,262.55999755859375,0
2000-07-05,262.57000732421875,0
2000-07-06,264.7300109863281,0
2000-07-07,274.010009765625,0
2000-07-10,275.6199951171875,0
2000-07-11,276.3299865722656,0
2000-07-12,277.04998779296875,0
2000-07-13,275.8500061035156,0
2000-07-14,279.07000732421875,0
2000-07-17,277.4200134277344,0
2000-07-18,274.8800048828125,0
2000-07-19,274.5899963378906,0
2000-07-20,276.5299987792969,0
2000-07-21,272.2099914550781,0
2000-07-24,266.42999267578125,0
2000-07-25,268.6499938964844,0
2000-07-26,266.1000061035156,0
2000-07-27,268.29998779296875,0
2000-07-28,262.45001220703125,0
2000-07-31,259.0799865722656,0
2000-08-01,262.0400085449219,0
2000-08-02,262.57000732421875,0
2000-08-03,262.32000732421875,0
2000-08-04,264.5400085449219,0
2000-08-07,268.17999267578125,0
2000-08-08,273.9200134277344,0
2000-08-09,268.010009765625,0
2000-08-10,262.7799987792969,0
2000-08-11,266.1499938964844,0
2000-08-14,269.8900146484375,0
2000-08-15,264.739990234375,0
2000-08-16,259.739990234375,0
2000-08-17,261.32000732421875,0
2000-08-18,262.6600036621094,0
2000-08-21,260.6300048828125,0
2000-08-22,261.82000732421875,0
2000-08-23,261.0199890136719,0
2000-08-24,261.32000732421875,0
2000-08-25,262.9800109863281,0
2000-08-28,259.8599853515625,0
2000-08-29,260.260009765625,0
2000-08-30,258.82000732421875,0
2000-08-31,253.94000244140625,0
2000-09-01,257.19000244140625,0
2000-09-05,256.9800109863281,0
2000-09-06,258.7099914550781,0
2000-09-07,257.8599853515625,0
2000-09-08,260.7699890136719,0
2000-09-11,263.57000732421875,0
2000-09-12,263.94000244140625,0
2000-09-13,264.510009765625,0
