Date,Close,Volume
2000-02-23,237.7899932861328,0
2000-02-24,236.89999389648438,0
2000-02-25,232.50999450683594,0
2000-02-28,234.86000061035156,0
2000-02-29,237.5,0
2000-03-01,238.24000549316406,0
2000-03-02,239.19000244140625,0
2000-03-03,245.2899932861328,0
2000-03-06,242.47000122070312,0
2000-03-07,232.24000549316406,0
2000-03-08,233.85000610351562,0
2000-03-09,237.44000244140625,0
2000-03-10,238.5399932861328,0
2000-03-13,235.52999877929688,0
2000-03-14,232.36000061035156,0
2000-03-15,242.5,0
2000-03-16,254.1999969482422,0
2000-03-17,254.19000244140625,0
2000-03-20,254.8800048828125,0
2000-03-21,264.1300048828125,0
2000-03-22,262.6700134277344,0
2000-03-23,271.82000732421875,0
2000-03-24,272.7799987792969,0
2000-03-27,270.54998779296875,0
2000-03-28,268.1099853515625,0
2000-03-29,273.3900146484375,0
2000-03-30,270.67999267578125,0
2000-03-31,269.3500061035156,0
2000-04-03,272.67999267578125,0
2000-04-04,267.0400085449219,0
2000-04-05,266.2699890136719,0
2000-04-06,271.44000244140625,0
2000-04-07,273.7799987792969,0
2000-04-10,274.5,0
2000-04-11,276.8999938964844,0
2000-04-12,271.3699951171875,0
2000-04-13,265.17999267578125,0
2000-04-14,253.25999450683594,0
2000-04-17,260.7200012207031,0
2000-04-18,264.6000061035156,0
2000-04-19,264.95001220703125,0
2000-04-20,269.6199951171875,0
2000-04-24,273.3299865722656,0
2000-04-25,282.6300048828125,0
2000-04-26,277.8900146484375,0
2000-04-27,277.1700134277344,0
2000-04-28,274.17999267578125,0
2000-05-01,277.239990234375,0
2000-05-02,276.42999267578125,0
2000-05-03,269.3699951171875,0
2000-05-04,268.0,0
2000-05-05,273.20001220703125,0
2000-05-08,273.44000244140625,0
2000-05-09,271.04998779296875,0
2000-05-10,266.82000732421875,0
2000-05-11,269.4100036621094,0
2000-05-12,273.5899963378906,0
2000-05-15,278.95001220703125,0
2000-05-16,281.760009765625,0
2000-05-17,278.3299865722656,0
2000-05-18,276.3800048828125,0
2000-05-19,270.30999755859375,0
2000-05-22,265.0899963378906,0
2000-05-23,262.3500061035156,0
2000-05-24,268.4200134277344,0
2000-05-25,267.239990234375,0
2000-05-26,262.2900085449219,0
2000-05-30,269.7900085449219,0
2000-05-31,272.32000732421875,0
2000-06-01,275.30999755859375,0
2000-06-02,277.6199951171875,0
2000-06-05,272.9200134277344,0
2000-06-06,272.2300109863281,0
2000-06-07,270.5199890136719,0
2000-06-08,266.6700134277344,0
2000-06-09,264.1499938964844,0
2000-06-12,263.94000244140625,0
2000-06-13,266.9700012207031,0
2000-06-14,266.92999267578125,0
2000-06-15,269.70001220703125,0
2000-06-16,265.7200012207031,0
2000-06-19,263.69000244140625,0
2000-06-20,258.7900085449219,0
2000-06-21,256.3900146484375,0
2000-06-22,252.19000244140625,0
2000-06-23,254.32000732421875,0
2000-06-26,258.3800048828125,0
2000-06-27,257.8900146484375,0
2000-06-28,260.8800048828125,0
2000-06-29,258.05999755859375,0
2000-06-30,265.5400085449219,0
2000-07-03,265.0299987792969,0
2000-07-05,261.1400146484375,0
2000-07-06,261.80999755859375,0
2000-07-07,264.4200134277344,0
2000-07-10,267.05999755859375,0
2000-07-11,270.6600036621094,0
2000-07-12,271.94000244140625,0
2000-07-13,271.5899963378906,0
2000-07-14,272.760009765625,0
2000-07-17,275.0799865722656,0
2000-07-18,272.8699951171875,0
2000-07-19,273.42999267578125,0
2000-07-20,276.6700134277344,0
2000-07-21,276.6400146484375,0
2000-07-24,276.8800048828125,0
2000-07-25,276.739990234375,0
2000-07-26,270.3500061035156,0
2000-07-27,270.3800048828125,0
2000-07-28,264.8999938964844,0
2000-07-31,267.8500061035156,0
2000-08-01,272.1099853515625,0
2000-08-02,271.2799987792969,0
2000-08-03,270.20001220703125,0
2000-08-04,273.1099853515625,0
2000-08-07,277.0299987792969,0
2000-08-08,279.70001220703125,0
2000-08-09,283.1300048828125,0
2000-08-10,285.6199951171875,0
2000-08-11,287.29998779296875,0
2000-08-14,288.54998779296875,0
2000-08-15,286.45001220703125,0
2000-08-16,284.7099914550781,0
2000-08-17,285.30999755859375,0
2000-08-18,284.1000061035156,0
2000-08-21,286.9200134277344,0
2000-08-22,286.2799987792969,0
2000-08-23,288.5799865722656,0
2000-08-24,292.67999267578125,0
2000-08-25,294.6400146484375,0
2000-08-28,295.79998779296875,0
2000-08-29,294.1300048828125,0
2000-08-30,287.5299987792969,0
2000-08-31,291.92999267578125,0
2000-09-01,291.20001220703125,0
2000-09-05,293.5,0
2000-09-06,295.82000732421875,0
2000-09-07,294.8599853515625,0
2000-09-08,294.8500061035156,0
2000-09-11,294.1600036621094,0
2000-09-12,292.8500061035156,0
2000-09-13,293.1400146484375,0
2000-09-14,291.1199951171875,0
2000-09-15,284.94000244140625,0
2000-09-18,283.9700012207031,0
2000-09-19,280.739990234375,0
2000-09-20,279.2900085449219,0
2000-09-21,283.3800048828125,0
2000-09-22,283.6199951171875,0
2000-09-25,286.7900085449219,0
2000-09-26,288.5400085449219,0
2000-09-27,291.04998779296875,0
2000-09-28,292.4100036621094,0
