Date,Close,Volume
2000-02-23,834.3096313476562,0
2000-02-24,849.5189819335938,0
2000-02-25,836.3695068359375,0
2000-02-28,832.3997802734375,0
2000-02-29,845.8991088867188,0
2000-03-01,857.278564453125,0
2000-03-02,858.9684448242188,0
2000-03-03,888.967041015625,0
2000-03-06,886.76708984375,0
2000-03-07,871.7678833007812,0
2000-03-08,878.8475341796875,0
2000-03-09,910.35595703125,0
2000-03-10,908.2361450195312,0
2000-03-13,897.2766723632812,0
2000-03-14,873.5177612304688,0
2000-03-15,860.2084350585938,0
2000-03-16,884.0872192382812,0
2000-03-17,911.5359497070312,0
2000-03-20,907.8961181640625,0
2000-03-21,936.9946899414062,0
2000-03-22,955.8837890625,0
2000-03-23,977.0128173828125,0
2000-03-24,980.4925537109375,0
2000-03-27,988.4422607421875,0
2000-03-28,964.2533569335938,0
2000-03-29,935.7247924804688,0
2000-03-30,899.2664794921875,0
2000-03-31,916.6657104492188,0
2000-04-03,874.207763671875,0
2000-04-04,870.81787109375,0
2000-04-05,878.0675659179688,0
2000-04-06,888.8570556640625,0
2000-04-07,924.9053344726562,0
2000-04-10,887.1770629882812,0
2000-04-11,860.62841796875,0
2000-04-12,801.8212280273438,0
2000-04-13,785.1420288085938,0
2000-04-14,726.1248779296875,0
2000-04-17,795.7415771484375,0
2000-04-18,833.6296997070312,0
2000-04-19,806.0809936523438,0
2000-04-20,800.2012939453125,0
2000-04-24,768.7428588867188,0
2000-04-25,816.530517578125,0
2000-04-26,806.9609985351562,0
2000-04-27,829.8098754882812,0
2000-04-28,833.6397094726562,0
2000-05-01,845.3291625976562,0
2000-05-02,814.9406127929688,0
2000-05-03,795.1915283203125,0
2000-05-04,789.90185546875,0
2000-05-05,810.4407348632812,0
2000-05-08,778.6124267578125,0
2000-05-09,763.5531616210938,0
2000-05-10,719.3452758789062,0
2000-05-11,746.00390625,0
2000-05-12,759.2833251953125,0
2000-05-15,773.5126342773438,0
2000-05-16,795.9915771484375,0
2000-05-17,783.8720703125,0
2000-05-18,762.5231323242188,0
2000-05-19,734.174560546875,0
2000-05-22,730.1846923828125,0
2000-05-23,693.6764526367188,0
2000-05-24,721.5651245117188,0
2000-05-25,709.4857177734375,0
2000-05-26,710.61572265625,0
2000-05-30,763.5531616210938,0
2000-05-31,746.1638793945312,0
