Date,Close,Volume
2000-02-23,148.3300018310547,0
2000-02-24,145.0399932861328,0
2000-02-25,142.4199981689453,0
2000-02-28,146.0800018310547,0
2000-02-29,147.16000366210938,0
2000-03-01,146.57000732421875,0
2000-03-02,147.50999450683594,0
2000-03-03,148.49000549316406,0
2000-03-06,143.9499969482422,0
2000-03-07,144.08999633789062,0
2000-03-08,142.17999267578125,0
2000-03-09,141.64999389648438,0
2000-03-10,142.7100067138672,0
2000-03-13,141.38999938964844,0
2000-03-14,139.88999938964844,0
2000-03-15,145.5800018310547,0
2000-03-16,151.5,0
2000-03-17,148.69000244140625,0
2000-03-20,147.89999389648438,0
2000-03-21,148.4600067138672,0
2000-03-22,147.16000366210938,0
2000-03-23,148.3000030517578,0
2000-03-24,147.80999755859375,0
2000-03-27,150.33999633789062,0
2000-03-28,147.0500030517578,0
2000-03-29,150.75999450683594,0
2000-03-30,150.3699951171875,0
2000-03-31,151.47999572753906,0
2000-04-03,151.63999938964844,0
2000-04-04,150.0500030517578,0
2000-04-05,151.0,0
2000-04-06,150.10000610351562,0
2000-04-07,150.8000030517578,0
2000-04-10,153.6199951171875,0
2000-04-11,153.41000366210938,0
2000-04-12,156.3000030517578,0
2000-04-13,160.33999633789062,0
2000-04-14,154.83999633789062,0
2000-04-17,154.82000732421875,0
2000-04-18,155.38999938964844,0
2000-04-19,156.82000732421875,0
2000-04-20,159.2899932861328,0
2000-04-24,161.85000610351562,0
2000-04-25,166.2899932861328,0
2000-04-26,168.67999267578125,0
2000-04-27,165.42999267578125,0
2000-04-28,162.91000366210938,0
2000-05-01,163.97000122070312,0
2000-05-02,163.24000549316406,0
2000-05-03,162.1199951171875,0
2000-05-04,164.17999267578125,0
2000-05-05,162.97000122070312,0
2000-05-08,165.1199951171875,0
2000-05-09,163.47999572753906,0
2000-05-10,165.1300048828125,0
2000-05-11,169.07000732421875,0
2000-05-12,167.14999389648438,0
2000-05-15,169.9199981689453,0
2000-05-16,168.5500030517578,0
2000-05-17,166.0399932861328,0
2000-05-18,168.14999389648438,0
2000-05-19,168.10000610351562,0
2000-05-22,168.83999633789062,0
2000-05-23,166.1199951171875,0
2000-05-24,166.13999938964844,0
2000-05-25,166.22000122070312,0
2000-05-26,167.89999389648438,0
2000-05-30,166.97000122070312,0
2000-05-31,169.30999755859375,0
2000-06-01,169.3699951171875,0
2000-06-02,167.00999450683594,0
2000-06-05,161.6300048828125,0
2000-06-06,166.22999572753906,0
2000-06-07,166.1699981689453,0
2000-06-08,167.3000030517578,0
2000-06-09,168.5800018310547,0
2000-06-12,170.3000030517578,0
2000-06-13,171.3000030517578,0
2000-06-14,167.11000061035156,0
2000-06-15,169.08999633789062,0
2000-06-16,168.8300018310547,0
2000-06-19,167.0800018310547,0
2000-06-20,167.3699951171875,0
2000-06-21,168.05999755859375,0
2000-06-22,166.22000122070312,0
2000-06-23,166.0500030517578,0
2000-06-26,166.49000549316406,0
2000-06-27,161.6199951171875,0
2000-06-28,164.77000427246094,0
2000-06-29,162.39999389648438,0
2000-06-30,158.7100067138672,0
2000-07-03,162.91000366210938,0
2000-07-05,161.0,0
2000-07-06,162.02999877929688,0
