Date,Close,Volume
2000-02-23,272.55999755859375,0
2000-02-24,268.92999267578125,0
2000-02-25,266.1499938964844,0
2000-02-28,274.17999267578125,0
2000-02-29,276.9200134277344,0
2000-03-01,280.82000732421875,0
2000-03-02,278.0799865722656,0
2000-03-03,281.739990234375,0
2000-03-06,278.6600036621094,0
2000-03-07,269.3599853515625,0
2000-03-08,266.55999755859375,0
2000-03-09,270.07000732421875,0
2000-03-10,270.4100036621094,0
2000-03-13,272.0,0
2000-03-14,270.4200134277344,0
2000-03-15,287.67999267578125,0
2000-03-16,312.8500061035156,0
2000-03-17,313.32000732421875,0
2000-03-20,306.30999755859375,0
2000-03-21,317.82000732421875,0
2000-03-22,321.2099914550781,0
2000-03-23,334.3399963378906,0
2000-03-24,334.2799987792969,0
2000-03-27,325.69000244140625,0
2000-03-28,327.80999755859375,0
2000-03-29,325.489990234375,0
2000-03-30,323.44000244140625,0
2000-03-31,327.6199951171875,0
2000-04-03,343.5199890136719,0
2000-04-04,330.6000061035156,0
2000-04-05,327.54998779296875,0
2000-04-06,330.3299865722656,0
2000-04-07,323.54998779296875,0
2000-04-10,332.1700134277344,0
2000-04-11,333.70001220703125,0
2000-04-12,337.9599914550781,0
2000-04-13,330.260009765625,0
2000-04-14,304.739990234375,0
2000-04-17,307.25,0
2000-04-18,319.2900085449219,0
2000-04-19,312.8399963378906,0
2000-04-20,319.05999755859375,0
2000-04-24,325.8900146484375,0
2000-04-25,336.6300048828125,0
2000-04-26,330.3599853515625,0
2000-04-27,323.42999267578125,0
2000-04-28,316.760009765625,0
2000-05-01,321.55999755859375,0
2000-05-02,320.6300048828125,0
2000-05-03,312.5799865722656,0
2000-05-04,308.6000061035156,0
2000-05-05,310.2099914550781,0
2000-05-08,316.5899963378906,0
2000-05-09,314.8800048828125,0
2000-05-10,308.6700134277344,0
2000-05-11,316.29998779296875,0
2000-05-12,322.1199951171875,0
2000-05-15,334.7300109863281,0
2000-05-16,332.7300109863281,0
2000-05-17,328.8800048828125,0
2000-05-18,332.9100036621094,0
2000-05-19,324.6400146484375,0
2000-05-22,328.8299865722656,0
2000-05-23,329.989990234375,0
2000-05-24,334.7300109863281,0
2000-05-25,326.4800109863281,0
2000-05-26,326.54998779296875,0
2000-05-30,333.2699890136719,0
